CustomerID,Churn,BaseCharges,DOC,TotalCharges,DOE,ElectronicBilling,ContractType,PaymentMethod,Retired,HasPartner,HasDependents,Education,Gender,DeviceProtection,HasPhoneService,InternetServiceCategory,MultipleLines,OnlineBackup,OnlineSecurity,StreamingMovies,StreamingTelevision,TechnicalSupport
Cust4946,Yes,506.75,05-01-2012,7769.75,12-Oct-10,Yes,Month-to-month,Electronic check,0,2,2,Graduation,Male,7,1,3,4,4,4,7,7,7
Cust4947,No,276.5,05-01-2012,1192.5,07-Sep-11,Yes,Month-to-month,Mailed check,0,2,2,Highschool or below,Male,4,1,2,4,4,4,7,4,4
Cust4948,No,423.25,05-01-2012,26889.0,02-Nov-06,Yes,Two year,Credit card (automatic),0,1,2,Masters,Male,4,1,3,7,4,7,4,4,7
Cust4949,Yes,500.75,05-01-2012,5821.5,10-Jan-11,Yes,Month-to-month,Bank transfer (automatic),0,2,2,Graduation,Female,7,1,3,7,4,4,7,7,4
Cust4950,No,101.0,05-01-2012,418.75,08-Aug-11,No,Month-to-month,Mailed check,0,2,1,Graduation,Male,5,1,4,4,5,5,5,5,5
Cust4951,No,120.5,05-01-2012,8673.25,05-Feb-06,No,Two year,Credit card (automatic),0,1,1,Highschool or below,Male,5,1,4,7,5,5,5,5,5
Cust4953,Yes,503.75,05-01-2012,5648.75,09-Feb-11,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Female,7,1,3,7,4,4,7,7,4
Cust4954,Yes,429.75,05-01-2012,1906.5,07-Sep-11,Yes,Month-to-month,Electronic check,0,1,1,ProfessionalQalification,Female,4,1,3,7,4,4,7,4,4
Cust4955,No,230.5,05-01-2012,650.75,07-Oct-11,Yes,Month-to-month,Mailed check,0,1,2,Graduation,Female,4,1,2,4,4,4,4,4,4
Cust4956,No,575.25,05-01-2012,40083.0,07-Mar-06,Yes,Two year,Bank transfer (automatic),1,1,2,ProfessionalQalification,Male,7,1,3,7,7,7,7,7,7
Cust4957,No,452.75,05-01-2012,32020.0,07-Mar-06,No,Two year,Bank transfer (automatic),0,1,2,Masters,Male,7,1,2,7,7,7,7,7,7
Cust4958,No,296.5,05-01-2012,16371.75,01-May-07,Yes,One year,Mailed check,0,1,1,ProfessionalQalification,Female,7,1,2,4,4,7,4,4,7
Cust4959,Yes,376.0,05-01-2012,12881.0,19-Feb-09,Yes,Month-to-month,Electronic check,0,1,2,Highschool or below,Male,4,1,3,7,4,4,4,4,4
Cust4960,Yes,148.25,05-01-2012,1457.0,11-Mar-11,Yes,Month-to-month,Electronic check,1,2,2,Highschool or below,Female,4,0,2,6,4,4,4,4,7
Cust4961,No,288.75,05-01-2012,6414.25,14-Feb-10,Yes,One year,Mailed check,0,1,1,Highschool or below,Female,4,1,2,4,7,7,4,4,7
Cust4962,No,467.5,05-01-2012,11707.75,14-Feb-10,Yes,Month-to-month,Electronic check,0,2,2,Masters,Female,4,1,3,7,4,4,7,7,4
Cust4963,No,407.25,05-01-2012,24915.25,02-Dec-06,Yes,One year,Credit card (automatic),0,1,1,Masters,Male,4,1,3,4,7,7,4,4,4
Cust4964,No,373.5,05-01-2012,6473.0,14-Jul-10,Yes,Month-to-month,Electronic check,1,2,2,Masters,Female,4,1,3,4,7,4,4,4,4
Cust4965,No,345.5,05-01-2012,20484.5,02-Mar-07,Yes,One year,Mailed check,0,1,2,Highschool or below,Male,4,1,2,7,4,7,7,4,7
Cust4966,No,454.75,05-01-2012,33262.25,05-Feb-06,No,Two year,Credit card (automatic),0,1,1,ProfessionalQalification,Female,7,1,2,7,7,7,7,7,7
Cust4967,No,525.5,05-01-2012,36174.0,06-May-06,Yes,One year,Credit card (automatic),0,1,1,ProfessionalQalification,Female,7,1,3,7,7,7,4,7,7
Cust4968,No,405.75,05-01-2012,3922.25,10-Apr-11,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Male,4,1,3,7,4,7,4,4,4
Cust4969,No,553.75,05-01-2012,29160.0,28-Sep-07,Yes,Month-to-month,Electronic check,1,2,2,Masters,Male,7,1,3,7,7,4,7,7,7
Cust4970,No,305.25,05-01-2012,17393.75,01-Apr-07,Yes,One year,Bank transfer (automatic),0,1,2,Highschool or below,Female,4,1,2,7,4,7,4,4,7
Cust4971,No,270.5,05-01-2012,9964.25,20-Jan-09,No,One year,Credit card (automatic),1,1,2,ProfessionalQalification,Male,7,1,2,4,4,4,4,4,7
Cust4972,No,276.5,05-01-2012,6421.0,14-Feb-10,Yes,Month-to-month,Bank transfer (automatic),0,2,1,Graduation,Male,4,1,2,4,7,4,4,4,7
Cust4973,No,271.75,05-01-2012,8235.0,19-Jun-09,No,Month-to-month,Mailed check,0,1,1,ProfessionalQalification,Male,7,1,2,4,4,4,4,4,7
Cust4974,No,370.25,05-01-2012,14011.5,21-Nov-08,No,One year,Electronic check,0,1,1,Graduation,Male,7,1,2,4,7,7,4,7,7
Cust4975,No,203.25,05-01-2012,4737.0,14-Feb-10,No,One year,Bank transfer (automatic),0,2,1,ProfessionalQalification,Male,4,0,2,6,7,7,4,4,7
Cust4976,No,540.5,05-01-2012,25337.25,26-Jan-08,Yes,Two year,Bank transfer (automatic),0,2,2,ProfessionalQalification,Male,7,1,3,7,7,4,7,7,4
Cust4977,No,532.5,05-01-2012,36985.0,06-Apr-06,Yes,One year,Electronic check,0,1,1,Highschool or below,Female,7,1,3,7,7,4,7,7,4
Cust4978,No,95.25,05-01-2012,1633.25,12-Sep-10,No,One year,Mailed check,0,2,2,ProfessionalQalification,Female,5,1,4,4,5,5,5,5,5
Cust4979,No,99.75,05-01-2012,238.5,06-Nov-11,No,One year,Mailed check,0,2,2,Masters,Male,5,1,4,4,5,5,5,5,5
Cust4980,No,200.25,05-01-2012,812.25,07-Sep-11,Yes,Month-to-month,Electronic check,0,2,2,Graduation,Male,4,0,2,6,4,4,7,4,7
Cust4981,No,103.75,05-01-2012,5615.75,01-May-07,No,Two year,Mailed check,0,1,1,Highschool or below,Male,5,1,4,4,5,5,5,5,5
Cust4982,No,351.5,05-01-2012,720.0,06-Nov-11,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Male,4,1,3,4,4,4,4,4,4
Cust4983,No,474.5,05-01-2012,19240.0,23-Aug-08,Yes,Month-to-month,Bank transfer (automatic),0,1,1,ProfessionalQalification,Female,7,1,3,4,4,4,7,7,4
Cust4984,Yes,100.0,05-01-2012,1440.25,12-Oct-10,Yes,Month-to-month,Electronic check,0,1,1,Graduation,Male,5,1,4,4,5,5,5,5,5
Cust4985,No,565.5,05-01-2012,41242.5,05-Feb-06,Yes,Two year,Bank transfer (automatic),0,1,1,Graduation,Female,7,1,3,7,7,7,7,7,7
Cust4986,No,334.0,05-01-2012,19852.0,01-Apr-07,Yes,Month-to-month,Bank transfer (automatic),0,1,1,ProfessionalQalification,Female,4,1,2,7,7,4,4,7,4
Cust4987,No,435.5,05-01-2012,31150.5,05-Feb-06,Yes,Two year,Bank transfer (automatic),0,1,2,ProfessionalQalification,Male,7,1,2,7,7,7,7,7,7
Cust4988,No,294.5,05-01-2012,19285.5,03-Sep-06,No,Two year,Credit card (automatic),0,1,2,Graduation,Female,7,1,2,4,4,7,4,4,7
Cust4989,No,251.25,05-01-2012,10117.75,22-Sep-08,Yes,One year,Mailed check,0,2,2,ProfessionalQalification,Female,7,1,2,4,4,4,4,4,4
Cust4990,Yes,508.75,05-01-2012,21367.25,24-Jul-08,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Male,4,1,3,7,7,4,7,7,4
Cust4991,No,384.5,05-01-2012,27613.5,07-Mar-06,Yes,Two year,Credit card (automatic),0,2,1,Masters,Male,7,1,2,4,7,7,4,7,7
Cust4992,No,346.0,05-01-2012,23358.25,05-Jul-06,Yes,Two year,Credit card (automatic),0,1,2,ProfessionalQalification,Male,4,1,2,4,7,7,7,4,7
Cust4993,No,124.25,05-01-2012,9359.25,05-Feb-06,No,Two year,Credit card (automatic),0,1,2,Highschool or below,Female,5,1,4,7,5,5,5,5,5
Cust4994,No,130.0,05-01-2012,8274.25,03-Sep-06,No,Two year,Credit card (automatic),0,1,1,Graduation,Female,5,1,4,7,5,5,5,5,5
Cust4995,No,100.0,05-01-2012,4679.5,26-Jan-08,No,Two year,Mailed check,0,1,1,Graduation,Female,5,1,4,4,5,5,5,5,5
Cust4996,No,225.0,05-01-2012,225.0,06-Dec-11,Yes,Month-to-month,Electronic check,0,1,2,Masters,Female,4,1,2,4,4,4,4,4,4
Cust4997,No,423.75,05-01-2012,8259.75,14-Jun-10,Yes,Month-to-month,Electronic check,0,2,2,Graduation,Male,7,1,3,7,4,7,4,4,4
Cust4998,No,471.75,05-01-2012,19606.5,24-Jun-08,No,One year,Mailed check,0,2,2,Highschool or below,Male,4,1,3,7,4,4,7,7,4
Cust4999,Yes,504.0,05-01-2012,504.0,06-Dec-11,Yes,Month-to-month,Electronic check,1,1,2,Masters,Female,7,1,3,7,4,4,7,7,4
Cust5000,No,98.0,05-01-2012,7082.5,07-Mar-06,No,Two year,Mailed check,0,1,2,Graduation,Female,5,1,4,4,5,5,5,5,5
Cust5001,Yes,100.25,05-01-2012,824.25,09-Jun-11,No,Month-to-month,Mailed check,0,2,2,Graduation,Female,5,1,4,4,5,5,5,5,5
Cust5002,No,445.5,05-01-2012,8104.0,14-Jun-10,Yes,Month-to-month,Electronic check,0,1,2,Graduation,Female,4,1,3,7,7,4,7,4,4
Cust5003,Yes,211.75,05-01-2012,8582.25,22-Sep-08,Yes,One year,Electronic check,0,1,2,Graduation,Male,7,0,2,6,7,7,4,4,4
Cust5004,No,510.5,05-01-2012,35746.75,05-Jun-06,Yes,Two year,Bank transfer (automatic),0,2,2,Graduation,Male,7,1,3,7,7,7,7,4,4
Cust5005,No,411.5,05-01-2012,1072.0,07-Oct-11,Yes,Month-to-month,Mailed check,0,2,2,Masters,Male,4,1,3,4,4,7,4,4,7
Cust5006,No,520.5,05-01-2012,37061.25,07-Mar-06,Yes,One year,Credit card (automatic),0,1,2,Highschool or below,Female,7,1,3,7,4,7,7,7,4
Cust5007,No,98.75,05-01-2012,7835.0,05-Feb-06,Yes,Two year,Mailed check,0,2,1,Masters,Female,5,1,4,4,5,5,5,5,5
Cust5008,No,472.5,05-01-2012,14896.0,19-Jun-09,Yes,Month-to-month,Electronic check,0,2,2,Graduation,Male,4,1,3,4,7,4,7,7,4
Cust5009,No,424.25,05-01-2012,18228.0,24-Jun-08,Yes,Month-to-month,Electronic check,1,2,2,Graduation,Male,4,1,3,7,4,4,4,7,4
Cust5010,No,102.25,05-01-2012,102.25,06-Dec-11,Yes,Month-to-month,Mailed check,0,2,2,Highschool or below,Male,5,1,4,4,5,5,5,5,5
Cust5011,No,326.5,05-01-2012,17564.5,30-Jul-07,Yes,Two year,Bank transfer (automatic),0,2,2,Masters,Male,4,1,2,4,7,7,4,7,4
Cust5012,No,103.25,05-01-2012,1653.0,13-Aug-10,No,One year,Mailed check,1,2,2,Masters,Female,5,1,4,4,5,5,5,5,5
Cust5013,Yes,327.0,05-01-2012,12492.0,20-Jan-09,Yes,One year,Mailed check,0,2,2,Highschool or below,Male,4,1,2,4,7,4,7,4,7
Cust5014,Yes,521.0,05-01-2012,27841.75,28-Sep-07,Yes,Month-to-month,Electronic check,1,1,2,Masters,Male,7,1,3,7,4,7,7,7,4
Cust5015,No,438.0,05-01-2012,13621.25,19-Jun-09,No,Month-to-month,Electronic check,0,2,2,ProfessionalQalification,Female,7,1,3,4,4,7,4,4,7
Cust5016,No,283.75,05-01-2012,6524.25,16-Mar-10,No,Two year,Bank transfer (automatic),0,2,2,Masters,Male,7,0,2,6,4,4,7,7,7
Cust5017,Yes,348.25,05-01-2012,348.25,06-Dec-11,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Male,4,1,3,4,4,4,4,4,4
Cust5018,No,546.5,05-01-2012,38914.25,07-Mar-06,No,Two year,Credit card (automatic),0,1,1,Masters,Male,7,1,3,4,7,7,7,7,7
Cust5019,No,421.0,05-01-2012,29932.75,05-Feb-06,Yes,Two year,Bank transfer (automatic),0,1,1,Masters,Female,7,1,2,7,4,7,7,7,7
Cust5020,No,355.25,05-01-2012,9188.5,16-Dec-09,Yes,Month-to-month,Mailed check,0,1,2,Highschool or below,Female,4,1,2,4,7,7,7,4,7
Cust5021,No,376.75,05-01-2012,376.75,06-Dec-11,No,Month-to-month,Credit card (automatic),0,1,2,Graduation,Male,7,1,3,4,4,4,4,4,4
Cust5022,No,541.5,05-01-2012,22930.75,24-Jul-08,Yes,One year,Electronic check,0,1,2,Graduation,Male,7,1,3,7,4,4,7,7,7
Cust5023,No,246.0,05-01-2012,2239.5,10-Apr-11,No,Month-to-month,Mailed check,1,2,2,Graduation,Male,4,1,2,4,4,4,4,4,7
Cust5024,No,573.0,05-01-2012,40501.25,07-Mar-06,No,Two year,Bank transfer (automatic),0,1,1,ProfessionalQalification,Female,7,1,3,7,7,7,7,7,7
Cust5025,No,490.75,05-01-2012,20584.0,22-Sep-08,Yes,One year,Credit card (automatic),1,1,2,Graduation,Male,7,1,3,4,7,7,4,7,7
Cust5026,No,97.0,05-01-2012,2077.0,15-May-10,No,Month-to-month,Mailed check,0,2,2,Graduation,Male,5,1,4,4,5,5,5,5,5
Cust5027,No,455.5,05-01-2012,10991.5,14-Feb-10,Yes,Two year,Credit card (automatic),0,1,1,ProfessionalQalification,Female,7,1,2,7,7,7,7,7,7
Cust5028,No,351.0,05-01-2012,5232.5,11-Nov-10,No,Month-to-month,Electronic check,0,1,1,Masters,Female,4,1,3,4,4,4,4,4,4
Cust5029,Yes,396.25,05-01-2012,1338.0,07-Oct-11,No,Month-to-month,Electronic check,0,2,2,Highschool or below,Male,4,1,3,4,4,4,4,7,4
Cust5030,No,343.0,05-01-2012,14385.25,23-Aug-08,Yes,One year,Electronic check,0,2,2,ProfessionalQalification,Female,7,1,2,7,4,4,7,4,7
Cust5031,No,528.5,05-01-2012,15909.0,19-Jul-09,Yes,Month-to-month,Bank transfer (automatic),1,1,2,Graduation,Male,7,1,3,7,7,7,4,7,7
Cust5032,No,331.25,05-01-2012,14536.75,24-Jun-08,No,Month-to-month,Bank transfer (automatic),0,1,2,Masters,Male,4,1,2,7,7,7,4,4,7
Cust5033,No,521.5,05-01-2012,33068.25,02-Dec-06,Yes,One year,Electronic check,0,1,2,Masters,Female,7,1,3,4,4,7,7,7,7
Cust5034,Yes,275.0,05-01-2012,275.0,06-Dec-11,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Male,4,1,2,4,4,4,7,4,4
Cust5035,No,100.25,05-01-2012,3395.0,21-Mar-09,No,Two year,Credit card (automatic),0,1,2,Masters,Male,5,1,4,4,5,5,5,5,5
Cust5036,No,346.75,05-01-2012,9636.5,17-Oct-09,No,One year,Credit card (automatic),0,2,2,Highschool or below,Male,7,1,2,4,4,7,4,7,7
Cust5037,Yes,148.5,05-01-2012,2191.25,12-Oct-10,Yes,Month-to-month,Electronic check,0,2,2,Masters,Male,4,0,2,6,4,4,4,4,7
Cust5038,No,125.5,05-01-2012,855.0,09-Jul-11,No,One year,Mailed check,0,1,2,ProfessionalQalification,Male,5,1,4,7,5,5,5,5,5
Cust5039,Yes,277.75,05-01-2012,11711.0,24-Jun-08,No,Month-to-month,Credit card (automatic),1,1,2,Highschool or below,Female,7,0,2,6,7,4,7,7,4
Cust5040,No,360.5,05-01-2012,25083.25,05-Feb-06,No,Two year,Credit card (automatic),0,1,1,Highschool or below,Male,7,1,2,7,7,7,4,4,7
Cust5041,Yes,517.25,05-01-2012,19972.25,22-Oct-08,Yes,Month-to-month,Electronic check,0,2,2,Graduation,Female,7,1,3,7,7,4,7,7,4
Cust5042,No,357.0,05-01-2012,22436.5,02-Dec-06,No,One year,Credit card (automatic),0,1,1,Graduation,Male,7,1,2,4,4,7,7,4,7
Cust5043,No,331.25,05-01-2012,2732.25,10-May-11,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Male,4,1,2,4,4,4,7,7,4
Cust5044,No,101.5,05-01-2012,1377.0,11-Dec-10,Yes,Month-to-month,Mailed check,0,2,2,ProfessionalQalification,Female,5,1,4,4,5,5,5,5,5
Cust5045,Yes,368.75,05-01-2012,2725.75,09-Jun-11,No,Month-to-month,Mailed check,1,2,2,Graduation,Male,4,1,3,7,4,4,4,4,4
Cust5046,No,369.25,05-01-2012,16855.0,25-Apr-08,No,Two year,Credit card (automatic),0,1,1,Graduation,Male,4,1,2,7,7,7,4,7,7
Cust5047,Yes,269.25,05-01-2012,540.75,06-Nov-11,Yes,Month-to-month,Mailed check,0,2,2,Graduation,Male,4,1,2,4,7,7,4,4,4
Cust5048,No,332.5,05-01-2012,13813.75,24-Jul-08,No,Two year,Credit card (automatic),0,2,2,Graduation,Female,7,1,2,4,4,4,7,4,7
Cust5049,No,201.0,05-01-2012,3559.75,14-Jul-10,Yes,One year,Mailed check,0,2,2,Graduation,Female,4,0,2,6,7,7,4,4,7
Cust5050,No,448.75,05-01-2012,32979.5,05-Feb-06,No,Two year,Credit card (automatic),0,1,1,Masters,Female,7,1,2,7,7,7,7,7,7
Cust5051,Yes,252.5,05-01-2012,252.5,06-Dec-11,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Male,7,1,2,4,4,4,4,4,4
Cust5052,No,416.25,05-01-2012,24745.5,02-Mar-07,Yes,Month-to-month,Electronic check,0,2,2,Graduation,Female,7,1,3,7,7,4,4,4,4
Cust5053,No,382.5,05-01-2012,5778.0,12-Oct-10,No,Month-to-month,Bank transfer (automatic),0,1,1,Graduation,Female,7,1,2,4,7,4,7,7,7
Cust5054,No,255.75,05-01-2012,6378.5,15-Jan-10,Yes,Month-to-month,Electronic check,0,2,2,Graduation,Male,4,1,2,4,4,7,4,4,4
Cust5055,No,329.0,05-01-2012,8398.25,16-Dec-09,Yes,Month-to-month,Bank transfer (automatic),0,2,2,Highschool or below,Female,4,1,2,4,7,4,7,4,7
Cust5056,No,409.5,05-01-2012,16098.75,22-Oct-08,No,One year,Electronic check,0,2,2,Highschool or below,Male,7,1,3,4,4,4,4,4,7
Cust5057,No,229.5,05-01-2012,2609.5,09-Feb-11,Yes,Month-to-month,Bank transfer (automatic),0,1,2,Graduation,Male,4,1,2,4,4,4,4,4,4
Cust5058,No,100.5,05-01-2012,501.75,09-Jul-11,No,Two year,Mailed check,0,1,1,ProfessionalQalification,Female,5,1,4,4,5,5,5,5,5
Cust5059,No,249.25,05-01-2012,16051.75,03-Oct-06,No,Two year,Electronic check,0,1,1,ProfessionalQalification,Female,7,0,2,6,7,4,7,4,7
Cust5060,No,426.5,05-01-2012,21489.75,27-Dec-07,Yes,Month-to-month,Credit card (automatic),0,1,2,Masters,Male,4,1,3,4,7,4,4,7,4
Cust5061,Yes,531.75,05-01-2012,17746.25,21-Mar-09,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Male,7,1,3,7,7,4,7,7,4
Cust5062,No,98.75,05-01-2012,391.5,07-Sep-11,No,Month-to-month,Mailed check,0,2,2,ProfessionalQalification,Male,5,1,4,4,5,5,5,5,5
Cust5063,Yes,449.0,05-01-2012,4571.5,11-Mar-11,Yes,Month-to-month,Electronic check,1,1,2,Masters,Male,7,1,3,7,4,4,7,4,4
Cust5064,Yes,501.75,05-01-2012,6794.25,11-Dec-10,Yes,Month-to-month,Electronic check,0,2,2,Highschool or below,Female,4,1,3,7,4,7,7,7,4
Cust5065,No,471.0,05-01-2012,8040.75,13-Aug-10,Yes,Month-to-month,Electronic check,1,2,2,Masters,Female,4,1,3,7,4,4,7,7,4
Cust5066,Yes,499.5,05-01-2012,30685.0,02-Nov-06,No,One year,Bank transfer (automatic),0,2,2,Highschool or below,Female,4,1,3,7,7,4,7,7,4
Cust5067,Yes,353.75,05-01-2012,2254.0,09-Jun-11,Yes,Month-to-month,Credit card (automatic),0,2,2,Masters,Female,4,1,2,4,4,4,7,7,7
Cust5068,No,460.25,05-01-2012,28779.0,02-Dec-06,Yes,One year,Electronic check,0,2,2,ProfessionalQalification,Female,7,1,3,7,7,7,4,4,4
Cust5069,No,97.0,05-01-2012,843.25,09-Jun-11,Yes,Month-to-month,Mailed check,0,2,2,Graduation,Male,5,1,4,4,5,5,5,5,5
Cust5070,No,301.5,05-01-2012,20545.0,05-Jun-06,No,Two year,Credit card (automatic),0,1,1,Highschool or below,Female,7,0,2,6,7,4,7,7,7
Cust5071,No,337.25,05-01-2012,22543.25,04-Aug-06,Yes,Month-to-month,Bank transfer (automatic),0,1,1,Masters,Female,7,1,2,7,7,7,4,4,4
Cust5072,No,279.5,05-01-2012,19244.0,05-Jun-06,No,One year,Bank transfer (automatic),0,1,2,Graduation,Female,4,1,2,4,4,7,4,4,7
Cust5073,Yes,249.5,05-01-2012,650.5,07-Oct-11,Yes,Month-to-month,Mailed check,0,2,2,Highschool or below,Male,4,1,2,4,7,4,4,4,4
Cust5074,Yes,299.25,05-01-2012,299.25,06-Dec-11,Yes,Month-to-month,Electronic check,0,2,2,Graduation,Male,4,1,2,7,4,4,4,7,4
Cust5075,No,520.25,05-01-2012,17084.25,20-May-09,Yes,One year,Credit card (automatic),0,2,2,Graduation,Female,7,1,3,7,7,4,7,7,4
Cust5076,Yes,428.0,05-01-2012,6727.75,12-Oct-10,Yes,Month-to-month,Bank transfer (automatic),1,1,2,ProfessionalQalification,Male,4,1,3,7,4,4,7,4,4
Cust5077,Yes,348.25,05-01-2012,348.25,06-Dec-11,Yes,Month-to-month,Electronic check,1,2,2,Highschool or below,Male,4,1,3,4,4,4,4,4,4
Cust5078,No,447.75,05-01-2012,30192.75,05-Jul-06,No,One year,Electronic check,0,1,1,Masters,Male,4,1,3,7,7,7,4,4,7
Cust5079,No,429.5,05-01-2012,27976.5,04-Aug-06,Yes,Two year,Bank transfer (automatic),0,1,2,Graduation,Male,7,1,2,4,7,7,7,7,7
Cust5080,Yes,151.0,05-01-2012,151.0,06-Dec-11,No,Month-to-month,Electronic check,0,1,1,ProfessionalQalification,Male,4,0,2,6,7,4,4,4,4
Cust5081,No,98.0,05-01-2012,467.25,07-Sep-11,No,Month-to-month,Mailed check,0,1,2,Graduation,Female,5,1,4,4,5,5,5,5,5
Cust5082,No,96.75,05-01-2012,1061.5,10-Jan-11,No,Two year,Bank transfer (automatic),0,2,1,Highschool or below,Male,5,1,4,4,5,5,5,5,5
Cust5083,Yes,472.0,05-01-2012,8036.0,13-Aug-10,No,Month-to-month,Electronic check,0,1,1,ProfessionalQalification,Female,7,1,3,7,4,7,4,7,4
Cust5084,No,205.75,05-01-2012,8504.5,22-Oct-08,No,One year,Bank transfer (automatic),0,2,2,Graduation,Female,4,0,2,6,7,7,4,4,7
Cust5085,No,346.5,05-01-2012,769.0,06-Nov-11,Yes,Month-to-month,Electronic check,1,1,2,Masters,Female,4,1,3,4,4,4,4,4,4
Cust5086,No,101.0,05-01-2012,618.25,09-Jul-11,No,Month-to-month,Mailed check,0,2,2,Highschool or below,Female,5,1,4,4,5,5,5,5,5
Cust5087,Yes,369.75,05-01-2012,12622.25,21-Mar-09,Yes,Month-to-month,Credit card (automatic),0,2,2,Graduation,Female,4,1,3,4,7,4,4,4,4
Cust5088,No,579.0,05-01-2012,42124.5,05-Feb-06,Yes,Two year,Bank transfer (automatic),0,1,2,Masters,Male,7,1,3,7,7,7,7,7,7
Cust5089,No,100.25,05-01-2012,3347.25,20-Apr-09,No,Month-to-month,Mailed check,0,1,2,ProfessionalQalification,Female,5,1,4,4,5,5,5,5,5
Cust5090,No,123.75,05-01-2012,6173.0,28-Oct-07,No,Two year,Mailed check,0,2,2,Graduation,Male,5,1,4,7,5,5,5,5,5
Cust5091,No,222.25,05-01-2012,222.25,06-Dec-11,No,Month-to-month,Mailed check,0,2,2,Highschool or below,Male,4,1,2,4,4,4,4,4,4
Cust5092,No,399.5,05-01-2012,16567.0,24-Jul-08,No,Month-to-month,Electronic check,0,2,2,Masters,Male,7,1,3,7,4,4,4,4,4
Cust5093,No,453.25,05-01-2012,25999.0,01-May-07,Yes,One year,Electronic check,1,1,2,Highschool or below,Male,7,1,3,4,7,4,4,7,4
Cust5094,No,258.25,05-01-2012,2622.5,11-Mar-11,Yes,Month-to-month,Mailed check,0,2,2,Highschool or below,Male,4,1,2,4,4,7,4,4,4
Cust5095,No,99.25,05-01-2012,99.25,06-Dec-11,No,One year,Credit card (automatic),0,1,1,ProfessionalQalification,Male,5,1,4,4,5,5,5,5,5
Cust5096,No,521.5,05-01-2012,33626.5,03-Sep-06,Yes,Two year,Credit card (automatic),0,1,1,Graduation,Female,7,1,3,7,4,7,7,7,4
Cust5097,No,100.75,05-01-2012,4866.75,27-Dec-07,Yes,Two year,Bank transfer (automatic),0,1,2,ProfessionalQalification,Female,5,1,4,4,5,5,5,5,5
Cust5098,No,123.0,05-01-2012,8390.25,06-May-06,No,Two year,Credit card (automatic),0,2,2,Masters,Female,5,1,4,7,5,5,5,5,5
Cust5099,Yes,301.5,05-01-2012,17819.0,01-Apr-07,No,One year,Credit card (automatic),0,1,2,Graduation,Male,7,1,2,4,7,7,4,4,4
Cust5100,No,321.75,05-01-2012,22698.0,05-Jun-06,No,Two year,Credit card (automatic),0,2,2,Masters,Female,7,0,2,6,7,7,7,7,7
Cust5101,No,100.75,05-01-2012,3928.75,21-Dec-08,No,One year,Credit card (automatic),0,2,2,Highschool or below,Male,5,1,4,4,5,5,5,5,5
Cust5102,No,380.25,05-01-2012,13736.0,19-Feb-09,Yes,Month-to-month,Electronic check,1,1,1,ProfessionalQalification,Male,4,1,2,4,7,4,7,7,7
Cust5103,No,520.0,05-01-2012,35142.5,06-May-06,No,Two year,Electronic check,0,2,2,Highschool or below,Female,7,1,3,7,4,4,7,7,7
Cust5104,No,104.25,05-01-2012,2176.25,15-Apr-10,Yes,Two year,Credit card (automatic),0,2,2,Masters,Female,5,1,4,4,5,5,5,5,5
Cust5105,No,221.5,05-01-2012,221.5,06-Dec-11,Yes,Month-to-month,Mailed check,0,2,2,Graduation,Male,4,1,2,4,4,4,4,4,4
Cust5106,No,524.5,05-01-2012,37687.5,05-Feb-06,Yes,One year,Credit card (automatic),0,1,1,ProfessionalQalification,Male,7,1,3,7,7,7,7,4,7
Cust5107,No,273.75,05-01-2012,2229.25,10-May-11,Yes,Month-to-month,Mailed check,0,1,2,Masters,Male,7,1,2,4,7,4,4,4,4
Cust5108,No,98.0,05-01-2012,2133.25,14-Feb-10,No,Two year,Credit card (automatic),0,1,1,Masters,Male,5,1,4,4,5,5,5,5,5
Cust5109,No,453.5,05-01-2012,17066.25,22-Oct-08,No,Month-to-month,Electronic check,1,2,2,Graduation,Male,4,1,3,7,7,4,7,4,4
Cust5110,Yes,374.5,05-01-2012,2705.75,09-Jun-11,Yes,Month-to-month,Electronic check,0,2,2,Graduation,Female,4,1,3,7,4,4,4,4,4
Cust5111,Yes,285.75,05-01-2012,11253.25,21-Nov-08,Yes,Month-to-month,Credit card (automatic),1,2,2,Graduation,Female,4,1,2,4,7,7,4,4,4
Cust5112,No,122.25,05-01-2012,5441.25,25-Apr-08,No,Two year,Mailed check,0,1,1,Graduation,Male,5,1,4,7,5,5,5,5,5
Cust5113,No,227.75,05-01-2012,10310.75,26-Mar-08,No,Month-to-month,Electronic check,0,1,2,ProfessionalQalification,Female,4,0,2,6,7,7,4,7,4
Cust5114,No,256.25,05-01-2012,3060.5,10-Jan-11,Yes,Month-to-month,Electronic check,0,1,2,Graduation,Female,4,1,2,4,7,4,4,4,4
Cust5115,No,513.0,05-01-2012,4488.75,10-Apr-11,Yes,Month-to-month,Credit card (automatic),0,1,1,ProfessionalQalification,Male,7,1,3,7,7,4,7,7,4
